protein,ligand,status,num_poses,best_affinity_kcal,elapsed_time_s,output_dir
Orai1WT-MDSnap-Fr400_cleaned,DKT_ideal,success,10,-6.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DLP_ideal,success,10,-6.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DMY_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DN0_ideal,success,10,-8.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DND_ideal,success,10,-7.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DOL_ideal,success,10,-7.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DR6_ideal,failed,0,,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DR7_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DR9_ideal,success,10,-5.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DRA_ideal,success,10,-9.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DSO_ideal,success,10,-7.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,DVP_ideal,success,10,-8.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,E55_ideal,failed,0,,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ED9_ideal,success,10,-7.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EG3_ideal,success,10,-5.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EH5_ideal,success,10,-9.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EHA_ideal,success,10,-9.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ELA_ideal,success,10,-5.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ELD_ideal,success,10,-5.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EM1_ideal,success,10,-7.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EMH_ideal,success,10,-7.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ENA_ideal,success,10,-9.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ENB_ideal,success,10,-6.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ENP_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EP6_ideal,success,10,-8.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EPA_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,EPH_ideal,success,10,-5.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,success,10,-5.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,success,10,-6.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,F6O_ideal,success,10,-7.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,F9R_ideal,success,10,-9.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FAB_ideal,success,10,-9.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FAD_ideal,success,10,-7.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FAE_ideal,success,10,-8.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FCX_ideal,success,10,-6.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FE1_ideal,success,10,-8.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FI8_ideal,failed,0,,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FJ0_ideal,success,10,-8.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FMM_ideal,success,10,-8.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FR1_ideal,success,10,-7.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FRB_ideal,success,10,-9.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FRE_ideal,success,10,-6.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FRH_ideal,success,10,-8.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FRI_ideal,success,10,-7.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FUG_ideal,success,10,-6.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,FXG_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,G65_ideal,success,10,-8.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GAH_ideal,success,10,-7.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GBM_ideal,success,10,-9.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GCG_ideal,success,10,-6.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GEL_ideal,success,10,-5.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GL8_ideal,success,10,-9.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GLE_ideal,success,10,-5.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GNF_ideal,success,10,-8.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GP3_ideal,success,10,-7.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GTA_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GTG_ideal,success,10,-8.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GTY_ideal,success,10,-5.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,GV0_ideal,success,10,-9.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,H4M_ideal,success,10,-7.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HAL_ideal,success,10,-8.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HAZ_ideal,success,10,-7.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HDC_ideal,success,10,-5.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HDS_ideal,success,10,-4.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HG9_ideal,success,10,-5.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HMG_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HOP_ideal,success,10,-7.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HSF_ideal,success,10,-5.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HXA_ideal,success,10,-6.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HXC_ideal,success,10,-6.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,HYC_ideal,success,10,-8.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,I12_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,I50_ideal,success,10,-8.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,I52_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,I6H_ideal,success,10,-6.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,IB2_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,IBI_ideal,success,10,-7.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,IDB_ideal,success,10,-7.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,IH4_ideal,success,10,-6.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,IK7_ideal,success,10,-10.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,INA_ideal,success,10,-6.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,INB_ideal,success,10,-4.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,J12_ideal,success,10,-7.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,J15_ideal,success,10,-6.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,J78_ideal,success,10,-7.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,J80_ideal,success,10,-7.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,J8C_ideal,success,10,-8.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JAS_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JE2_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JER_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JEU_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JHN_ideal,success,10,-9.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JJH_ideal,success,10,-8.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JNK_ideal,success,10,-9.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JPR_ideal,success,10,-6.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,JT1_ideal,success,10,-8.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,K3R_ideal,success,10,-8.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,K5O_ideal,success,10,-8.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,KAB_ideal,failed,0,,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,KHF_ideal,success,10,-10.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,KLN_ideal,success,10,-7.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,KNT_ideal,success,10,-9.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,KOS_ideal,success,10,-6.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,KTY_ideal,success,10,-6.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L17_ideal,success,10,-8.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L1P_ideal,success,10,-6.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L24_ideal,success,10,-8.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L2P_ideal,success,10,-5.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L3P_ideal,success,10,-5.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L41_ideal,success,10,-6.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,L75_ideal,success,10,-9.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LBM_ideal,success,10,-10.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LDM_ideal,success,10,-5.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LEH_ideal,success,10,-5.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LHG_ideal,success,10,-4.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LIL_ideal,success,10,-4.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LIM_ideal,success,10,-5.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LK2_ideal,success,10,-7.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LK3_ideal,success,10,-7.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LK4_ideal,success,10,-8.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LMU_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LPE_ideal,success,10,-5.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LPS_ideal,success,10,-5.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LTD_ideal,success,10,-6.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LTX_ideal,success,10,-6.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LVO_ideal,success,10,-5.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,LYB_ideal,success,10,-7.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MA4_ideal,success,10,-7.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MAY_ideal,success,10,-6.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MCA_ideal,success,10,-7.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MCN_ideal,success,10,-6.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MDE_ideal,success,10,-6.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MGE_ideal,success,10,-6.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MGM_ideal,success,10,-6.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MIM_ideal,success,10,-6.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MJV_ideal,success,10,-8.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MK1_ideal,success,10,-8.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MK6_ideal,success,10,-8.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MLC_ideal,success,10,-5.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MLD_ideal,success,10,-6.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MMI_ideal,success,10,-6.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MPG_ideal,success,10,-5.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MPZ_ideal,success,10,-9.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MQ7_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MRC_ideal,success,10,-5.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MS1_ideal,success,10,-6.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MS3_ideal,success,10,-7.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MWV_ideal,success,10,-7.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MXP_ideal,success,10,-7.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MYA_ideal,success,10,-6.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MYP_ideal,success,10,-8.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,MYX_ideal,success,10,-6.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,N3C_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,N7R_ideal,success,10,-8.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,N8E_ideal,success,10,-4.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NAD_ideal,success,10,-7.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NAE_ideal,success,10,-8.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NAI_ideal,success,10,-8.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NAJ_ideal,success,10,-8.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NAP_ideal,success,10,-8.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NAQ_ideal,success,10,-8.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NBC_ideal,success,10,-6.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NBP_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NDA_ideal,success,10,-8.7,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NDC_ideal,success,10,-7.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NDP_ideal,success,10,-7.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NE6_ideal,success,10,-7.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NHM_ideal,success,10,-7.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NHO_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NMX_ideal,success,10,-5.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NOV_ideal,success,10,-8.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NTU_ideal,success,10,-5.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NXX_ideal,success,10,-7.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,NZQ_ideal,success,10,-7.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,O8N_ideal,success,10,-6.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ODD_ideal,success,10,-5.6,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,ODT_ideal,success,10,-6.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,OFF_ideal,success,10,-7.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,OHH_ideal,success,10,-9.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,OHM_ideal,success,10,-6.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,OHN_ideal,success,10,-6.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,OKA_ideal,success,10,-10.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P0E_ideal,success,10,-5.9,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P1L_ideal,success,10,-5.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P30_ideal,success,10,-9.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P40_ideal,success,10,-8.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P48_ideal,success,10,-7.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P5B_ideal,success,10,-6.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P5S_ideal,success,10,-5.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,P89_ideal,success,10,-6.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PAD_ideal,success,10,-7.3,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PCF_ideal,success,10,-5.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PCM_ideal,success,10,-7.2,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PCW_ideal,success,10,-4.1,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PD7_ideal,success,10,-6.0,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PE5_ideal,success,10,-4.4,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PE7_ideal,success,10,-4.8,24.61,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr400_cleaned,PEE_ideal,success,10,-5.5,24.61,/workspace/master_dev/docking_ready_meeko/docking
