protein,ligand,pose_sdf,pose_centroid_x,pose_centroid_y,pose_centroid_z,in_fpocket,nearest_fpocket_id,nearest_fpocket_dist_A,in_p2rank,nearest_p2rank_id,nearest_p2rank_dist_A,in_any_pocket
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_007.sdf,-10.52,26.56,-6.36,False,fpocket_cleaned_p003,14.8,False,p2rank_raw_p004,23.48,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_008.sdf,-10.53,26.7,-5.56,False,fpocket_cleaned_p003,15.57,False,p2rank_raw_p004,23.19,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_009.sdf,-10.83,27.33,-6.38,False,fpocket_cleaned_p003,15.19,False,p2rank_raw_p004,24.09,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_010.sdf,-10.68,26.67,-6.56,False,fpocket_cleaned_p003,14.71,False,p2rank_raw_p004,23.66,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_011.sdf,-10.58,27.06,-6.03,False,fpocket_cleaned_p003,15.3,False,p2rank_raw_p004,23.72,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_012.sdf,-10.84,27.13,-5.82,False,fpocket_cleaned_p003,15.59,False,p2rank_raw_p004,23.63,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_013.sdf,-10.53,26.42,-6.27,False,fpocket_cleaned_p003,14.83,False,p2rank_raw_p004,23.31,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_014.sdf,-10.33,26.54,-6.77,False,fpocket_cleaned_p003,14.38,False,p2rank_raw_p004,23.71,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_015.sdf,-10.69,26.73,-6.28,False,fpocket_cleaned_p003,14.99,False,p2rank_raw_p004,23.56,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_016.sdf,-10.67,27.22,-5.98,False,fpocket_cleaned_p003,15.44,False,p2rank_raw_p004,23.82,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_017.sdf,-10.48,26.38,-6.64,False,fpocket_cleaned_p003,14.47,False,p2rank_raw_p004,23.49,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_018.sdf,-10.28,27.11,-5.65,False,fpocket_cleaned_p003,15.57,False,p2rank_raw_p004,23.63,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_019.sdf,-11.06,26.98,-5.74,False,fpocket_cleaned_p003,15.66,False,p2rank_raw_p004,23.43,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_020.sdf,-10.53,26.58,-5.77,False,fpocket_cleaned_p003,15.33,False,p2rank_raw_p004,23.19,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_021.sdf,-10.71,26.81,-6.28,False,fpocket_cleaned_p003,15.02,False,p2rank_raw_p004,23.62,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_022.sdf,-10.37,27.04,-5.8,False,fpocket_cleaned_p003,15.44,False,p2rank_raw_p004,23.63,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_023.sdf,-10.44,27.01,-6.19,False,fpocket_cleaned_p003,15.1,False,p2rank_raw_p004,23.78,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_024.sdf,-10.35,26.59,-6.21,False,fpocket_cleaned_p003,14.9,False,p2rank_raw_p004,23.46,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_025.sdf,-10.57,26.9,-6.31,False,fpocket_cleaned_p003,14.99,False,p2rank_raw_p004,23.73,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_026.sdf,-11.04,26.78,-6.35,False,fpocket_cleaned_p003,15.05,False,p2rank_raw_p004,23.59,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_027.sdf,-10.73,26.75,-6.59,False,fpocket_cleaned_p003,14.73,False,p2rank_raw_p004,23.73,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_028.sdf,-10.93,26.98,-5.8,False,fpocket_cleaned_p003,15.57,False,p2rank_raw_p004,23.48,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_029.sdf,-10.49,27.03,-5.94,False,fpocket_cleaned_p003,15.35,False,p2rank_raw_p004,23.67,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_030.sdf,-10.78,27.16,-5.59,False,fpocket_cleaned_p003,15.78,False,p2rank_raw_p004,23.55,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_031.sdf,-11.02,26.89,-5.46,False,fpocket_cleaned_p003,15.87,False,p2rank_raw_p004,23.22,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_032.sdf,-10.9,26.93,-5.85,False,fpocket_cleaned_p003,15.5,False,p2rank_raw_p004,23.47,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_033.sdf,-10.47,26.5,-6.25,False,fpocket_cleaned_p003,14.86,False,p2rank_raw_p004,23.38,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_034.sdf,-10.63,27.1,-6.15,False,fpocket_cleaned_p003,15.22,False,p2rank_raw_p004,23.8,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_035.sdf,-10.18,27.21,-6.2,False,fpocket_cleaned_p003,15.1,False,p2rank_raw_p004,24.0,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_036.sdf,-9.72,26.17,-6.59,False,fpocket_cleaned_p003,14.24,False,p2rank_raw_p004,23.43,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_037.sdf,-10.23,27.15,-5.81,False,fpocket_cleaned_p003,15.43,False,p2rank_raw_p004,23.74,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_038.sdf,-10.54,26.86,-6.23,False,fpocket_cleaned_p003,15.03,False,p2rank_raw_p004,23.66,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_039.sdf,-10.72,26.49,-5.84,False,fpocket_cleaned_p003,15.29,False,p2rank_raw_p004,23.13,False
Orai1WT-MDSnap-Fr400,gsk7975a-prot-OPT,unguided_040.sdf,-10.53,26.58,-5.88,False,fpocket_cleaned_p003,15.23,False,p2rank_raw_p004,23.24,False
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_001.sdf,-9.48,30.38,-0.47,False,fpocket_raw_p002,20.94,True,p2rank_raw_p010,2.42,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_002.sdf,-7.87,30.03,-2.06,False,fpocket_raw_p003,19.61,True,p2rank_raw_p010,2.2,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_003.sdf,-9.59,29.72,-1.3,False,fpocket_raw_p003,20.37,True,p2rank_raw_p010,2.68,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_004.sdf,-9.2,29.15,-1.93,False,fpocket_raw_p003,19.5,True,p2rank_raw_p010,2.78,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_005.sdf,-10.26,30.67,-0.32,False,fpocket_raw_p002,21.19,True,p2rank_raw_p010,3.22,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_006.sdf,-7.53,29.13,-2.2,False,fpocket_raw_p003,19.06,True,p2rank_raw_p010,2.27,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_007.sdf,-10.8,31.03,0.04,False,fpocket_raw_p002,21.29,True,p2rank_raw_p010,3.84,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_008.sdf,-9.95,31.46,-0.29,False,fpocket_raw_p002,21.6,True,p2rank_raw_p010,3.31,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_009.sdf,-7.88,29.65,-1.96,False,fpocket_raw_p003,19.53,True,p2rank_raw_p010,2.06,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_010.sdf,-7.82,30.3,-1.51,False,fpocket_raw_p003,20.22,True,p2rank_raw_p010,1.77,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_011.sdf,-7.5,29.07,-2.42,False,fpocket_raw_p003,18.84,True,p2rank_raw_p010,2.49,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_012.sdf,-8.11,29.27,-1.66,False,fpocket_raw_p003,19.65,True,p2rank_raw_p010,1.9,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_013.sdf,-10.19,31.26,-1.23,False,fpocket_raw_p003,21.24,True,p2rank_raw_p010,3.6,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_014.sdf,-9.54,32.25,0.87,False,fpocket_raw_p002,21.21,True,p2rank_raw_p010,3.62,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_015.sdf,-10.23,30.54,-1.23,False,fpocket_raw_p003,20.9,True,p2rank_raw_p010,3.37,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_016.sdf,-7.48,28.74,-3.14,False,fpocket_raw_p003,18.04,True,p2rank_raw_p010,3.26,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_017.sdf,-9.31,30.25,-1.02,False,fpocket_raw_p003,20.8,True,p2rank_raw_p010,2.39,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_018.sdf,-10.06,31.23,-1.0,False,fpocket_raw_p003,21.39,True,p2rank_raw_p010,3.41,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_019.sdf,-10.42,30.65,-1.11,False,fpocket_raw_p003,21.09,True,p2rank_raw_p010,3.53,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_020.sdf,-8.71,29.44,-2.15,False,fpocket_raw_p003,19.36,True,p2rank_raw_p010,2.6,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_021.sdf,-11.48,32.24,0.88,False,fpocket_raw_p002,21.7,True,p2rank_raw_p010,5.07,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_022.sdf,-10.13,29.64,-2.17,False,fpocket_raw_p003,19.65,True,p2rank_raw_p010,3.61,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_023.sdf,-9.55,29.7,-2.68,False,fpocket_raw_p003,19.13,True,p2rank_raw_p010,3.53,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_024.sdf,-10.26,31.37,0.02,False,fpocket_raw_p002,21.39,True,p2rank_raw_p010,3.51,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_025.sdf,-8.99,30.55,-0.07,False,fpocket_raw_p002,20.64,True,p2rank_raw_p010,1.99,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_026.sdf,-8.99,31.66,-0.38,False,fpocket_raw_p002,21.58,True,p2rank_raw_p010,2.73,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_027.sdf,-8.74,29.81,-1.46,False,fpocket_raw_p003,20.13,True,p2rank_raw_p010,2.1,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_028.sdf,-10.42,30.69,0.31,False,fpocket_raw_p002,20.78,True,p2rank_raw_p010,3.37,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_029.sdf,-9.57,31.92,0.1,False,fpocket_raw_p002,21.53,True,p2rank_raw_p010,3.3,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_030.sdf,-8.24,30.25,-1.24,False,fpocket_raw_p003,20.47,True,p2rank_raw_p010,1.73,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_031.sdf,-8.31,30.77,-0.37,False,fpocket_raw_p002,20.89,True,p2rank_raw_p010,1.64,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_032.sdf,-8.69,29.94,-1.53,False,fpocket_raw_p003,20.13,True,p2rank_raw_p010,2.13,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_033.sdf,-9.25,30.68,-0.27,False,fpocket_raw_p002,20.93,True,p2rank_raw_p010,2.3,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_034.sdf,-8.65,30.58,-0.01,False,fpocket_raw_p002,20.56,True,p2rank_raw_p010,1.72,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_035.sdf,-10.03,31.82,-0.8,False,fpocket_raw_p003,21.84,True,p2rank_raw_p010,3.66,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_036.sdf,-7.25,30.46,-0.14,False,fpocket_raw_p002,20.36,True,p2rank_raw_p010,0.88,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_037.sdf,-10.51,32.21,1.27,False,fpocket_raw_p002,21.14,True,p2rank_raw_p010,4.37,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_038.sdf,-10.88,32.39,0.98,False,fpocket_raw_p002,21.56,True,p2rank_raw_p010,4.69,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_039.sdf,-8.38,28.93,-1.83,False,fpocket_raw_p003,19.39,True,p2rank_raw_p010,2.25,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh2-OPT,unguided_040.sdf,-7.94,30.4,-1.63,False,fpocket_raw_p003,20.17,True,p2rank_raw_p010,1.95,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_001.sdf,-9.19,28.34,-4.75,False,fpocket_raw_p003,16.64,True,p2rank_raw_p010,5.28,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_002.sdf,-8.32,27.14,-5.89,False,fpocket_raw_p003,14.98,True,p2rank_raw_p010,6.46,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_003.sdf,-8.34,27.37,-6.5,False,fpocket_raw_p003,14.53,True,p2rank_raw_p010,6.96,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_004.sdf,-10.63,30.71,-3.61,False,fpocket_raw_p003,19.04,True,p2rank_raw_p010,5.07,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_005.sdf,-8.27,27.29,-5.62,False,fpocket_raw_p003,15.27,True,p2rank_raw_p010,6.16,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_006.sdf,-8.74,27.76,-4.33,False,fpocket_raw_p003,16.7,True,p2rank_raw_p010,4.93,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_007.sdf,-9.73,26.74,-4.49,False,fpocket_raw_p003,16.35,True,p2rank_raw_p010,5.87,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_008.sdf,-11.07,30.28,-2.98,False,fpocket_raw_p003,19.47,True,p2rank_raw_p010,4.9,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_009.sdf,-10.03,28.72,-4.0,False,fpocket_raw_p003,17.63,True,p2rank_raw_p010,4.94,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_010.sdf,-9.3,26.53,-5.14,False,fpocket_raw_p003,15.59,True,p2rank_raw_p010,6.32,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_011.sdf,-10.71,27.71,-3.84,False,fpocket_raw_p003,17.52,True,p2rank_raw_p010,5.5,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_012.sdf,-8.21,26.91,-6.21,False,fpocket_raw_p003,14.58,True,p2rank_raw_p010,6.83,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_013.sdf,-9.62,29.7,-6.2,False,fpocket_raw_p003,16.16,True,p2rank_raw_p010,6.64,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_014.sdf,-7.86,27.4,-5.93,False,fpocket_raw_p003,14.99,True,p2rank_raw_p010,6.35,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_015.sdf,-8.42,27.34,-6.06,False,fpocket_raw_p003,14.93,True,p2rank_raw_p010,6.57,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_016.sdf,-8.24,27.52,-4.34,False,fpocket_raw_p003,16.53,True,p2rank_raw_p010,4.91,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_017.sdf,-8.63,27.28,-5.68,False,fpocket_raw_p003,15.27,True,p2rank_raw_p010,6.28,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_018.sdf,-9.46,27.02,-5.23,False,fpocket_raw_p003,15.73,True,p2rank_raw_p010,6.23,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_019.sdf,-8.51,27.31,-5.17,False,fpocket_raw_p003,15.73,True,p2rank_raw_p010,5.78,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_020.sdf,-10.01,27.05,-5.12,False,fpocket_raw_p003,15.96,True,p2rank_raw_p010,6.35,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_021.sdf,-8.35,27.73,-4.76,False,fpocket_raw_p003,16.24,True,p2rank_raw_p010,5.23,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_022.sdf,-9.91,28.13,-4.07,False,fpocket_raw_p003,17.3,True,p2rank_raw_p010,5.07,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_023.sdf,-9.73,27.53,-4.88,False,fpocket_raw_p003,16.3,True,p2rank_raw_p010,5.85,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_024.sdf,-8.21,27.23,-5.45,False,fpocket_raw_p003,15.4,True,p2rank_raw_p010,6.01,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_025.sdf,-9.35,26.8,-4.62,False,fpocket_raw_p003,16.18,True,p2rank_raw_p010,5.79,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_026.sdf,-9.72,27.28,-4.77,False,fpocket_raw_p003,16.28,True,p2rank_raw_p010,5.85,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_027.sdf,-8.38,27.32,-5.28,False,fpocket_raw_p003,15.61,True,p2rank_raw_p010,5.85,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_028.sdf,-9.95,27.84,-4.14,False,fpocket_raw_p003,17.12,True,p2rank_raw_p010,5.25,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_029.sdf,-8.73,26.67,-5.43,False,fpocket_raw_p003,15.28,True,p2rank_raw_p010,6.34,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_030.sdf,-9.21,27.46,-5.69,False,fpocket_raw_p003,15.44,True,p2rank_raw_p010,6.38,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_031.sdf,-9.75,27.97,-3.42,False,fpocket_raw_p003,17.77,True,p2rank_raw_p010,4.54,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_032.sdf,-8.36,27.9,-4.51,False,fpocket_raw_p003,16.54,True,p2rank_raw_p010,4.94,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_033.sdf,-9.23,27.44,-5.49,False,fpocket_raw_p003,15.61,True,p2rank_raw_p010,6.22,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_034.sdf,-8.55,27.09,-5.55,False,fpocket_raw_p003,15.3,True,p2rank_raw_p010,6.23,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_035.sdf,-8.92,26.87,-5.08,False,fpocket_raw_p003,15.7,True,p2rank_raw_p010,6.0,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_036.sdf,-8.94,27.35,-4.95,False,fpocket_raw_p003,16.0,True,p2rank_raw_p010,5.69,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_037.sdf,-8.25,27.81,-5.03,False,fpocket_raw_p003,16.03,True,p2rank_raw_p010,5.42,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_038.sdf,-10.43,29.13,-4.7,False,fpocket_raw_p003,17.3,True,p2rank_raw_p010,5.7,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_039.sdf,-8.02,27.45,-5.59,False,fpocket_raw_p003,15.34,True,p2rank_raw_p010,6.03,True
Orai1WT-MDSnap-Fr400_cleaned,2abp-nh3p-OPT,unguided_040.sdf,-9.73,28.18,-2.94,False,fpocket_raw_p003,18.28,True,p2rank_raw_p010,4.1,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_001.sdf,-11.98,27.16,-1.1,False,fpocket_raw_p003,20.14,True,p2rank_raw_p010,5.43,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_002.sdf,-12.0,27.24,-0.94,False,fpocket_raw_p002,20.31,True,p2rank_raw_p010,5.39,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_003.sdf,-11.17,28.2,-1.5,False,fpocket_raw_p003,19.91,True,p2rank_raw_p010,4.42,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_004.sdf,-11.91,27.15,-0.92,False,fpocket_raw_p002,20.22,True,p2rank_raw_p010,5.34,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_005.sdf,-11.86,27.15,-1.19,False,fpocket_raw_p003,20.02,True,p2rank_raw_p010,5.35,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_006.sdf,-12.06,27.32,-1.2,False,fpocket_raw_p003,20.12,True,p2rank_raw_p010,5.46,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_007.sdf,-11.97,27.18,-1.11,False,fpocket_raw_p003,20.13,True,p2rank_raw_p010,5.42,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_008.sdf,-11.16,28.18,-1.4,False,fpocket_raw_p003,19.99,True,p2rank_raw_p010,4.39,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_009.sdf,-11.81,27.18,-1.15,False,fpocket_raw_p003,20.05,True,p2rank_raw_p010,5.28,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_010.sdf,-11.99,27.32,-0.98,False,fpocket_raw_p003,20.3,True,p2rank_raw_p010,5.35,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_011.sdf,-11.87,27.13,-0.99,False,fpocket_raw_p003,20.2,True,p2rank_raw_p010,5.33,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_012.sdf,-11.04,28.12,-1.38,False,fpocket_raw_p003,19.95,True,p2rank_raw_p010,4.29,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_013.sdf,-11.78,27.09,-1.08,False,fpocket_raw_p003,20.08,True,p2rank_raw_p010,5.29,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_014.sdf,-11.22,28.28,-1.46,False,fpocket_raw_p003,19.99,True,p2rank_raw_p010,4.43,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_015.sdf,-12.0,27.17,-1.0,False,fpocket_raw_p003,20.23,True,p2rank_raw_p010,5.42,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_016.sdf,-11.76,27.17,-0.99,False,fpocket_raw_p003,20.18,True,p2rank_raw_p010,5.21,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_017.sdf,-11.04,28.11,-1.57,False,fpocket_raw_p003,19.78,True,p2rank_raw_p010,4.36,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_018.sdf,-11.72,27.01,-0.96,False,fpocket_raw_p002,20.12,True,p2rank_raw_p010,5.25,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_019.sdf,-12.0,27.19,-1.23,False,fpocket_raw_p003,20.03,True,p2rank_raw_p010,5.47,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_020.sdf,-11.94,27.16,-0.92,False,fpocket_raw_p002,20.23,True,p2rank_raw_p010,5.37,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_021.sdf,-11.22,28.28,-1.5,False,fpocket_raw_p003,19.95,True,p2rank_raw_p010,4.45,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_022.sdf,-12.0,27.24,-1.19,False,fpocket_raw_p003,20.09,True,p2rank_raw_p010,5.43,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_023.sdf,-11.92,27.21,-0.99,False,fpocket_raw_p003,20.24,True,p2rank_raw_p010,5.34,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_024.sdf,-11.26,28.25,-1.3,False,fpocket_raw_p003,20.12,True,p2rank_raw_p010,4.43,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_025.sdf,-11.78,27.09,-1.08,False,fpocket_raw_p003,20.08,True,p2rank_raw_p010,5.28,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_026.sdf,-11.71,27.11,-0.9,False,fpocket_raw_p002,20.12,True,p2rank_raw_p010,5.18,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_027.sdf,-11.99,27.29,-1.2,False,fpocket_raw_p003,20.09,True,p2rank_raw_p010,5.41,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_028.sdf,-11.09,28.15,-1.59,False,fpocket_raw_p003,19.79,True,p2rank_raw_p010,4.4,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_029.sdf,-11.69,26.93,-0.94,False,fpocket_raw_p002,20.06,True,p2rank_raw_p010,5.26,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_030.sdf,-11.08,28.13,-1.37,False,fpocket_raw_p003,19.98,True,p2rank_raw_p010,4.33,True
Orai1WT-MDSnap-Fr400_cleaned,Synta-66-OPT-Singlet,unguided_031.sdf,-11.78,27.07,-1.07,False,fpocket_raw_p003,20.09,True,p2rank_raw_p010,5.3,True
